id,contract,date,shift,area,block,equipo,bank,project,drill_type,drill_code,hour_from,hour_to,rop,hardness,high
1172,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,FERROBAMBA,B206,TD079,BK-447,PRODUCCION,DTH,DTH-90,13.6,13.96,35.62,6.3,13.2
1173,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,FERROBAMBA,B101,TD079,BK-818,PRODUCCION,DTH,DTH-91,14.28,14.75,32.36,6.3,14.5
1174,Mina Bambas Rotativas - Ferrobamba,2026-01-13,A,FERROBAMBA,B215,TD079,BK-171,PRODUCCION,DTH,DTH-27,15.05,15.81,32.46,6.3,22.3
1175,Mina Bambas Rotativas - Ferrobamba,2026-01-13,A,FERROBAMBA,B323,TD079,BK-121,PRODUCCION,DTH,DTH-53,15.98,16.95,31.73,6.3,32.4
1176,Mina Bambas Rotativas - Ferrobamba,2026-01-13,A,FERROBAMBA,B206,TD079,BK-379,PRODUCCION,DTH,DTH-28,17.3,17.96,34.54,6.3,24.7
1177,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B215,TD091,BK-648,PRODUCCION,RTR,RTR-62,7.77,9.01,23.31,5.6,30.6
1178,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B215,TD091,BK-646,PRODUCCION,RTR,RTR-96,9.07,9.42,24.11,5.6,7.9
1179,Mina Bambas Rotativas - Ferrobamba,2026-01-13,A,CHALCOBAMBA,B323,TD091,BK-230,PRODUCCION,RTR,RTR-78,9.8,11.16,25.86,5.6,32.5
1180,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B323,TD091,BK-779,PRODUCCION,RTR,RTR-60,11.4,12.41,25.96,5.6,25.1
1181,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B215,TD091,BK-107,PRODUCCION,RTR,RTR-34,12.77,13.12,25.79,5.6,7.8
1182,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B215,TD091,BK-574,PRODUCCION,RTR,RTR-93,13.56,14.91,22.79,5.6,29.8
1183,Mina Bambas Rotativas - Ferrobamba,2026-01-13,A,CHALCOBAMBA,B206,TD091,BK-800,PRODUCCION,RTR,RTR-53,15.13,15.77,22.6,5.6,14.5
1184,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B206,TD091,BK-234,PRODUCCION,RTR,RTR-88,16.12,17.06,25.72,5.6,21.3
1185,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B215,TD091,BK-796,PRODUCCION,RTR,RTR-67,17.14,18.22,23.72,5.6,27.8
1197,Mina Bambas Rotativas - Ferrobamba,2026-01-13,A,CHALCOBAMBA,B323,TD092,BK-851,PRODUCCION,RTR,RTR-24,7.0,8.21,28.2,7.0,36.1
1198,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B323,TD092,BK-563,PRODUCCION,RTR,RTR-24,8.69,9.42,24.28,7.0,15.7
1199,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B215,TD092,BK-280,PRODUCCION,RTR,RTR-66,9.61,10.26,25.3,7.0,16.8
1200,Mina Bambas Rotativas - Ferrobamba,2026-01-13,A,CHALCOBAMBA,B101,TD092,BK-354,PRODUCCION,RTR,RTR-89,10.7,11.56,26.81,7.0,24.9
1201,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B101,TD092,BK-809,PRODUCCION,RTR,RTR-52,11.8,12.33,24.98,7.0,12.3
1202,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B215,TD092,BK-230,PRODUCCION,RTR,RTR-82,12.51,13.55,25.49,7.0,24.0
1203,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B101,TD092,BK-716,PRODUCCION,RTR,RTR-78,13.62,13.99,28.21,7.0,9.2
1204,Mina Bambas Rotativas - Chalcobamba,2026-01-13,A,CHALCOBAMBA,B215,TD092,BK-144,PRODUCCION,RTR,RTR-68,14.27,14.94,24.7,7.0,17.2
1205,Mina Bambas Rotativas - Ferrobamba,2026-01-13,A,CHALCOBAMBA,B215,TD092,BK-594,PRODUCCION,RTR,RTR-35,14.97,16.29,24.28,7.0,30.3
1206,Mina Bambas Rotativas - Ferrobamba,2026-01-13,A,CHALCOBAMBA,B323,TD092,BK-498,PRODUCCION,RTR,RTR-65,16.55,17.69,28.31,7.0,34.5
1094,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B101,TD030,BK-770,PRODUCCION,DTH,DTH-39,0.78,1.61,29.89,4.5,23.0
1095,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B323,TD030,BK-501,PRODUCCION,DTH,DTH-98,1.87,3.11,27.39,4.5,32.3
1096,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B215,TD030,BK-206,PRODUCCION,DTH,DTH-72,3.24,4.13,27.48,4.5,26.6
1097,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B215,TD030,BK-961,PRODUCCION,DTH,DTH-85,4.32,5.07,28.39,4.5,22.0
1098,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B323,TD030,BK-213,PRODUCCION,DTH,DTH-13,5.54,6.25,29.25,4.5,18.0
1089,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B101,TD030,BK-861,PRODUCCION,DTH,DTH-44,19.58,20.46,30.11,4.5,24.1
1090,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B206,TD030,BK-677,PRODUCCION,DTH,DTH-79,20.49,21.2,30.66,4.5,23.3
1091,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B215,TD030,BK-310,PRODUCCION,DTH,DTH-55,21.23,22.51,26.09,4.5,36.1
1092,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B101,TD030,BK-359,PRODUCCION,DTH,DTH-12,22.97,23.35,29.37,4.5,10.9
1093,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B323,TD030,BK-865,PRODUCCION,DTH,DTH-25,23.81,0.38,26.86,4.5,16.1
1123,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B323,TD073,BK-227,PRODUCCION,DTH,DTH-81,0.6,1.84,26.29,6.2,32.7
1124,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B215,TD073,BK-742,PRODUCCION,DTH,DTH-41,2.08,3.08,26.33,6.2,28.2
1125,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B323,TD073,BK-160,PRODUCCION,DTH,DTH-81,3.49,4.27,25.13,6.2,18.7
1126,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B101,TD073,BK-572,PRODUCCION,DTH,DTH-72,4.68,5.09,27.15,6.2,10.6
1119,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B215,TD073,BK-652,PRODUCCION,DTH,DTH-39,19.67,20.85,26.31,6.2,32.4
1120,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B215,TD073,BK-435,PRODUCCION,DTH,DTH-60,20.98,21.61,25.58,6.2,14.3
1121,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B215,TD073,BK-320,PRODUCCION,DTH,DTH-26,21.85,23.16,24.46,6.2,32.9
1122,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B206,TD073,BK-187,PRODUCCION,DTH,DTH-40,23.62,0.57,25.84,6.2,25.4
1141,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B215,TD074,BK-539,PRODUCCION,DTH,DTH-68,0.68,1.42,33.74,7.7,21.4
1142,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B215,TD074,BK-659,PRODUCCION,DTH,DTH-41,1.59,2.21,31.16,7.7,20.2
1143,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B206,TD074,BK-883,PRODUCCION,DTH,DTH-68,2.61,3.15,32.26,7.7,16.5
1144,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B206,TD074,BK-714,PRODUCCION,DTH,DTH-63,3.63,4.11,30.46,7.7,14.3
1145,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B323,TD074,BK-885,PRODUCCION,DTH,DTH-35,4.16,5.23,30.56,7.7,29.4
1146,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B101,TD074,BK-662,PRODUCCION,DTH,DTH-94,5.48,6.15,31.81,7.7,19.5
1136,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B206,TD074,BK-377,PRODUCCION,DTH,DTH-77,19.66,20.53,29.75,7.7,28.4
1137,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B323,TD074,BK-373,PRODUCCION,DTH,DTH-32,20.68,21.8,29.36,7.7,29.3
1138,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B206,TD074,BK-528,PRODUCCION,DTH,DTH-70,22.12,22.6,31.91,7.7,13.9
1139,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B101,TD074,BK-279,PRODUCCION,DTH,DTH-95,22.63,23.53,31.37,7.7,27.8
1140,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B323,TD074,BK-736,PRODUCCION,DTH,DTH-70,23.58,0.35,33.82,7.7,25.5
1152,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,FERROBAMBA,B206,TD076,BK-838,PRODUCCION,DTH,DTH-34,0.34,0.89,24.47,5.7,14.5
1153,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,FERROBAMBA,B323,TD076,BK-248,PRODUCCION,DTH,DTH-80,1.08,1.56,27.09,5.7,12.8
1154,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,FERROBAMBA,B206,TD076,BK-168,PRODUCCION,DTH,DTH-71,1.96,2.93,24.47,5.7,23.4
1155,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B206,TD076,BK-417,PRODUCCION,DTH,DTH-63,3.26,3.77,27.73,5.7,14.4
1156,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,FERROBAMBA,B323,TD076,BK-991,PRODUCCION,DTH,DTH-37,4.12,4.84,27.51,5.7,17.2
1157,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B323,TD076,BK-523,PRODUCCION,DTH,DTH-26,5.33,5.69,27.27,5.7,9.4
1147,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B101,TD076,BK-985,PRODUCCION,DTH,DTH-89,18.53,19.02,27.65,5.7,12.0
1148,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B206,TD076,BK-990,PRODUCCION,DTH,DTH-44,19.41,20.37,27.62,5.7,26.3
1149,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,FERROBAMBA,B323,TD076,BK-612,PRODUCCION,DTH,DTH-72,20.83,21.3,26.11,5.7,12.7
1150,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B101,TD076,BK-512,PRODUCCION,DTH,DTH-21,21.54,22.81,28.27,5.7,39.3
1151,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B101,TD076,BK-397,PRODUCCION,DTH,DTH-70,23.02,23.9,26.95,5.7,22.1
1163,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B323,TD077,BK-441,PRODUCCION,DTH,DTH-56,1.29,1.86,26.73,4.1,14.7
1164,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B215,TD077,BK-726,PRODUCCION,DTH,DTH-76,1.94,2.9,31.13,4.1,33.0
1165,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,FERROBAMBA,B206,TD077,BK-351,PRODUCCION,DTH,DTH-96,3.22,4.6,30.39,4.1,44.8
1166,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B215,TD077,BK-572,PRODUCCION,DTH,DTH-33,4.81,5.24,27.63,4.1,10.3
1167,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B323,TD077,BK-591,PRODUCCION,DTH,DTH-30,5.36,6.17,26.99,4.1,23.2
1158,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B206,TD077,BK-433,PRODUCCION,DTH,DTH-84,19.49,20.22,30.23,4.1,22.7
1159,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,FERROBAMBA,B323,TD077,BK-194,PRODUCCION,DTH,DTH-26,20.27,21.24,29.69,4.1,29.8
1160,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,FERROBAMBA,B215,TD077,BK-842,PRODUCCION,DTH,DTH-15,21.45,21.83,28.59,4.1,11.8
1161,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,FERROBAMBA,B323,TD077,BK-354,PRODUCCION,DTH,DTH-94,22.13,23.37,29.22,4.1,31.0
1162,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,FERROBAMBA,B323,TD077,BK-239,PRODUCCION,DTH,DTH-49,23.86,0.93,27.03,4.1,26.1
1191,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B323,TD091,BK-345,PRODUCCION,RTR,RTR-68,0.81,1.49,28.28,5.3,17.9
1192,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B101,TD091,BK-662,PRODUCCION,RTR,RTR-59,1.89,2.36,27.91,5.3,14.4
1193,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B101,TD091,BK-376,PRODUCCION,RTR,RTR-91,2.6,3.85,26.12,5.3,29.0
1194,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B101,TD091,BK-648,PRODUCCION,RTR,RTR-15,3.99,4.72,26.78,5.3,18.9
1195,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B215,TD091,BK-248,PRODUCCION,RTR,RTR-34,4.79,5.65,29.85,5.3,25.3
1196,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B206,TD091,BK-530,PRODUCCION,RTR,RTR-70,6.11,6.48,29.04,5.3,11.2
1186,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B323,TD091,BK-117,PRODUCCION,RTR,RTR-25,19.16,20.05,27.54,5.3,21.1
1187,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B206,TD091,BK-452,PRODUCCION,RTR,RTR-56,20.28,20.81,30.86,5.3,16.8
1188,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B101,TD091,BK-446,PRODUCCION,RTR,RTR-53,21.02,21.89,26.48,5.3,21.9
1189,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B323,TD091,BK-672,PRODUCCION,RTR,RTR-90,21.97,23.12,25.95,5.3,32.4
1190,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B323,TD091,BK-376,PRODUCCION,RTR,RTR-42,23.37,0.7,26.91,5.3,39.3
1213,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B215,TD092,BK-374,PRODUCCION,RTR,RTR-68,1.4,1.96,25.37,8.8,15.3
1214,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B215,TD092,BK-186,PRODUCCION,RTR,RTR-32,2.42,3.74,29.75,8.8,33.7
1215,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B206,TD092,BK-678,PRODUCCION,RTR,RTR-16,3.78,4.19,25.72,8.8,10.5
1207,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B323,TD092,BK-540,PRODUCCION,RTR,RTR-12,18.65,19.01,25.4,8.8,10.2
1208,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B206,TD092,BK-330,PRODUCCION,RTR,RTR-81,19.44,19.81,27.81,8.8,9.5
1209,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B101,TD092,BK-902,PRODUCCION,RTR,RTR-76,20.16,21.22,25.73,8.8,23.4
1210,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B101,TD092,BK-323,PRODUCCION,RTR,RTR-13,21.69,22.57,29.35,8.8,24.3
1211,Mina Bambas Rotativas - Ferrobamba,2026-01-13,B,CHALCOBAMBA,B101,TD092,BK-671,PRODUCCION,RTR,RTR-21,22.72,23.63,26.97,8.8,23.6
1212,Mina Bambas Rotativas - Chalcobamba,2026-01-13,B,CHALCOBAMBA,B206,TD092,BK-892,PRODUCCION,RTR,RTR-13,23.97,1.12,29.75,8.8,33.5
1216,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B323,TD030,BK-633,PRODUCCION,DTH,DTH-95,7.98,9.26,32.93,9.0,42.9
1217,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B323,TD030,BK-229,PRODUCCION,DTH,DTH-37,9.43,10.41,33.8,9.0,28.5
1218,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B323,TD030,BK-838,PRODUCCION,DTH,DTH-90,10.68,11.67,36.75,9.0,36.1
1219,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B323,TD030,BK-264,PRODUCCION,DTH,DTH-86,12.13,13.35,32.45,9.0,36.0
1220,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B323,TD030,BK-159,PRODUCCION,DTH,DTH-57,13.73,14.61,30.73,9.0,27.8
1221,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B323,TD030,BK-264,PRODUCCION,DTH,DTH-98,14.83,16.12,35.96,9.0,45.3
1222,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B323,TD030,BK-783,PRODUCCION,DTH,DTH-21,16.53,17.6,34.99,9.0,38.5
1233,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B323,TD072,BK-307,PRODUCCION,DTH,DTH-54,7.63,8.28,27.85,6.8,17.6
1234,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B323,TD072,BK-887,PRODUCCION,DTH,DTH-45,8.59,9.03,26.77,6.8,11.9
1235,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B323,TD072,BK-315,PRODUCCION,DTH,DTH-96,9.2,10.03,27.95,6.8,23.4
1236,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B323,TD072,BK-580,PRODUCCION,DTH,DTH-62,10.47,11.14,30.39,6.8,18.9
1237,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B101,TD072,BK-202,PRODUCCION,DTH,DTH-73,11.32,12.11,30.81,6.8,23.5
1238,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B101,TD072,BK-517,PRODUCCION,DTH,DTH-34,12.37,13.33,31.98,6.8,26.6
1239,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B101,TD072,BK-131,PRODUCCION,DTH,DTH-30,13.39,13.87,27.65,6.8,13.0
1240,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B323,TD072,BK-561,PRODUCCION,DTH,DTH-55,13.92,14.82,29.48,6.8,23.6
1241,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B215,TD072,BK-862,PRODUCCION,DTH,DTH-35,15.32,16.11,30.14,6.8,20.9
1242,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B323,TD072,BK-102,PRODUCCION,DTH,DTH-37,16.55,17.54,26.63,6.8,27.2
1253,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B215,TD074,BK-265,PRODUCCION,DTH,DTH-46,7.34,7.98,33.34,8.9,19.1
1254,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B215,TD074,BK-601,PRODUCCION,DTH,DTH-24,8.42,8.8,34.45,8.9,11.8
1255,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B101,TD074,BK-236,PRODUCCION,DTH,DTH-47,9.06,9.89,30.7,8.9,25.0
1256,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B206,TD074,BK-960,PRODUCCION,DTH,DTH-29,10.11,11.04,35.24,8.9,32.7
1257,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B323,TD074,BK-272,PRODUCCION,DTH,DTH-82,11.14,12.22,35.02,8.9,38.6
1258,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B215,TD074,BK-689,PRODUCCION,DTH,DTH-60,12.55,13.57,34.39,8.9,29.9
1259,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B323,TD074,BK-608,PRODUCCION,DTH,DTH-13,14.04,15.25,34.62,8.9,38.2
1260,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B323,TD074,BK-496,PRODUCCION,DTH,DTH-61,15.5,16.16,34.13,8.9,20.1
1261,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B215,TD074,BK-645,PRODUCCION,DTH,DTH-79,16.63,17.94,34.2,8.9,46.2
1272,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B206,TD077,BK-376,PRODUCCION,DTH,DTH-63,7.78,8.97,26.24,7.1,29.6
1273,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B215,TD077,BK-995,PRODUCCION,DTH,DTH-32,9.28,10.55,26.7,7.1,32.6
1274,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B206,TD077,BK-762,PRODUCCION,DTH,DTH-79,10.82,11.98,29.02,7.1,30.0
1275,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B101,TD077,BK-927,PRODUCCION,DTH,DTH-59,12.17,13.49,30.62,7.1,38.9
1276,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B323,TD077,BK-161,PRODUCCION,DTH,DTH-53,13.77,14.69,28.67,7.1,24.5
1277,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B206,TD077,BK-468,PRODUCCION,DTH,DTH-48,15.18,16.51,30.99,7.1,44.3
1278,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B206,TD077,BK-859,PRODUCCION,DTH,DTH-64,16.96,17.73,31.56,7.1,23.0
1289,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B215,TD079,BK-387,PRODUCCION,DTH,DTH-84,7.37,8.68,36.78,8.0,41.6
1290,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B323,TD079,BK-801,PRODUCCION,DTH,DTH-77,8.86,9.77,36.57,8.0,35.5
1291,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,FERROBAMBA,B215,TD079,BK-681,PRODUCCION,DTH,DTH-21,10.05,10.68,36.49,8.0,24.9
1292,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B323,TD079,BK-806,PRODUCCION,DTH,DTH-51,10.82,11.3,31.08,8.0,15.4
1293,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B101,TD079,BK-335,PRODUCCION,DTH,DTH-22,11.7,12.21,34.64,8.0,16.6
1294,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B323,TD079,BK-736,PRODUCCION,DTH,DTH-46,12.63,13.52,31.36,8.0,25.4
1295,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B215,TD079,BK-735,PRODUCCION,DTH,DTH-38,13.64,14.31,30.7,8.0,20.8
1296,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,FERROBAMBA,B323,TD079,BK-585,PRODUCCION,DTH,DTH-96,14.7,15.39,32.05,8.0,19.8
1307,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B101,TD091,BK-603,PRODUCCION,RTR,RTR-12,6.97,7.8,26.9,8.9,22.1
1308,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B206,TD091,BK-243,PRODUCCION,RTR,RTR-60,7.85,9.25,27.31,8.9,40.7
1309,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B101,TD091,BK-541,PRODUCCION,RTR,RTR-82,9.32,10.04,27.95,8.9,18.0
1310,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B215,TD091,BK-822,PRODUCCION,RTR,RTR-34,10.46,10.98,27.84,8.9,14.8
1311,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B206,TD091,BK-664,PRODUCCION,RTR,RTR-41,11.2,11.75,24.88,8.9,13.4
1312,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B101,TD091,BK-303,PRODUCCION,RTR,RTR-17,12.07,12.88,26.68,8.9,23.2
1313,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B323,TD091,BK-930,PRODUCCION,RTR,RTR-58,13.14,14.08,26.8,8.9,27.3
1314,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B323,TD091,BK-618,PRODUCCION,RTR,RTR-81,14.19,15.57,27.11,8.9,37.7
1315,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B101,TD091,BK-962,PRODUCCION,RTR,RTR-96,15.98,17.03,25.16,8.9,22.9
1316,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B101,TD091,BK-615,PRODUCCION,RTR,RTR-97,17.1,18.11,24.88,8.9,26.3
1328,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B206,TD092,BK-298,PRODUCCION,RTR,RTR-25,7.42,8.62,22.9,5.5,27.5
1329,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B206,TD092,BK-319,PRODUCCION,RTR,RTR-78,8.88,9.9,20.34,5.5,21.3
1330,Mina Bambas Rotativas - Chalcobamba,2026-01-14,A,CHALCOBAMBA,B101,TD092,BK-862,PRODUCCION,RTR,RTR-91,10.2,10.77,19.4,5.5,10.7
1331,Mina Bambas Rotativas - Ferrobamba,2026-01-14,A,CHALCOBAMBA,B215,TD092,BK-177,PRODUCCION,RTR,RTR-59,11.24,12.62,21.4,5.5,32.1
